,unit_name,num_items,tier,placement,game,total_units
21951,TFT7_Xayah,3,2,1,369,9
21952,TFT7_Jayce,1,2,1,369,9
21953,TFT7_Bard,3,1,1,369,9
21954,TFT7_Shyvana,3,2,1,369,9
21955,TFT7_Sejuani,0,2,8,369,7
21956,TFT7_Twitch,2,2,8,369,7
21957,TFT7_Rakan,0,2,8,369,7
21958,TFT7_Hecarim,1,2,8,369,7
21959,TFT7_DragonGold,1,1,8,369,7
21960,TFT7_Xayah,2,1,8,369,7
21961,TFT7_Vladimir,0,2,6,369,8
21962,TFT7_Skarner,0,2,6,369,8
21963,TFT7_Nidalee,3,3,6,369,8
21964,TFT7_Taliyah,0,1,6,369,8
21965,TFT7_Lux,3,3,6,369,8
21966,TFT7_Sylas,2,2,6,369,8
21967,TFT7_Varus,0,2,6,369,8
21968,TFT7_Jayce,3,2,6,369,8
21969,TFT7_Ezreal,0,1,7,369,7
21970,TFT7_Twitch,0,2,7,369,7
21971,TFT7_Zac,0,2,7,369,7
21972,TFT7_Braum,2,2,7,369,7
21973,TFT7_Zeri,0,1,7,369,7
21974,TFT7_Seraphine,0,1,7,369,7
21975,TFT7_Graves,3,2,7,369,7
21976,TFT7_Malphite,3,2,4,369,9
21977,TFT7_Taliyah,0,2,4,369,9
21978,TFT7_Sylas,3,2,4,369,9
21979,TFT7_Zeri,0,2,4,369,9
21980,TFT7_Seraphine,0,2,4,369,9
21981,TFT7_Nilah,3,2,4,369,9
21982,TFT7_Nilah,0,2,4,369,9
21983,TFT7_AquaticDragon,3,2,4,369,9
21984,TFT7_Zyra,1,2,8,370,8
21985,TFT7_Rakan,0,2,8,370,8
21986,TFT7_Seraphine,0,1,8,370,8
21987,TFT7_NomsyEvoker,3,2,8,370,8
21988,TFT7_DragonGold,2,2,8,370,8
21989,TFT7_Bard,1,1,8,370,8
21990,TFT7b_Lulu,0,2,8,370,8
21991,TFT7_Senna,1,2,4,370,9
21992,TFT7_Rakan,0,2,4,370,9
21993,TFT7_Xayah,3,2,4,370,9
21994,TFT7_Graves,3,2,4,370,9
21995,TFT7_Jayce,0,2,4,370,9
21996,TFT7_Pantheon,3,2,4,370,9
21997,TFT7_Yasuo,0,2,4,370,9
21998,TFT7_Shyvana,1,2,4,370,9
21999,TFT7_Braum,2,2,6,370,7
22000,TFT7_Rakan,1,2,6,370,7
22001,TFT7_Seraphine,2,2,6,370,7
22002,TFT7_NomsyEvoker,3,3,6,370,7
22003,TFT7_Jayce,0,1,6,370,7
22004,TFT7_Bard,0,1,6,370,7
22005,TFT7b_Lulu,0,3,6,370,7
22006,TFT7_Twitch,1,1,7,370,7
22007,TFT7_Aphelios,1,2,7,370,7
22008,TFT7_Rell,2,2,7,370,7
22009,TFT7_Rengar,3,2,7,370,7
22010,TFT7_Nilah,1,1,7,370,7
22011,TFT7_DragonSwain,3,1,7,370,7
22012,TFT7_Twitch,2,2,3,370,8
22013,TFT7_Rakan,3,2,3,370,8
22014,TFT7_Hecarim,3,2,3,370,8
22015,TFT7_DragonGold,2,2,3,370,8
22016,TFT7_Xayah,3,2,3,370,8
22017,TFT7_Shyvana,3,1,3,370,8
22018,TFT7_Shyvana,0,2,2,370,9
22019,TFT7_Shyvana,0,1,2,370,9
22020,TFT7_Shyvana,2,2,2,370,9
22021,TFT7_Shyvana,0,1,2,370,9
22022,TFT7_Soraka,0,1,2,370,9
22023,TFT7_Sett,0,1,1,370,8
22024,TFT7_Karma,0,3,1,370,8
22025,TFT7_Sejuani,1,2,1,370,8
22026,TFT7_Kaisa,3,3,1,370,8
22027,TFT7_Nunu,3,3,1,370,8
22028,TFT7_LeeSin,1,2,1,370,8
22029,TFT7b_Volibear,3,2,1,370,8
22030,TFT7_Yasuo,3,1,1,370,8
22031,TFT7_Senna,1,1,5,370,8
22032,TFT7_Aphelios,2,2,5,370,8
22033,TFT7_Aphelios,3,2,5,370,8
22034,TFT7_Rell,2,2,5,370,8
22035,TFT7_Zeri,0,1,5,370,8
22036,TFT7_Rengar,1,2,5,370,8
22037,TFT7_Hecarim,2,2,5,370,8
22038,TFT7_Graves,3,1,5,370,8
22039,TFT7_Qiyana,0,2,8,371,8
22040,TFT7_Sylas,0,2,8,371,8
22041,TFT7_LeeSin,2,2,8,371,8
22042,TFT7_Olaf,0,2,8,371,8
22043,TFT7_Graves,3,2,8,371,8
22044,TFT7_Pantheon,3,2,8,371,8
22045,TFT7_Nilah,0,2,8,371,8
22046,TFT7_Yasuo,2,1,8,371,8
22047,TFT7_Sett,0,2,7,371,9
22048,TFT7_Karma,0,1,7,371,9
22049,TFT7_LeeSin,3,2,7,371,9
22050,TFT7b_Volibear,1,2,7,371,9
22051,TFT7_Yasuo,3,1,7,371,9
22052,TFT7_DragonEarth,3,2,7,371,9
22053,TFT7_Bard,0,1,7,371,9
22054,TFT7_Soraka,1,1,7,371,9
22055,TFT7_Sejuani,1,2,3,371,9
22056,TFT7_Senna,1,1,3,371,9
22057,TFT7_Aphelios,3,2,3,371,9
22058,TFT7_Rell,2,2,3,371,9
22059,TFT7_Zeri,0,2,3,371,9
22060,TFT7_NomsyCannoneer,2,2,3,371,9
22061,TFT7_Hecarim,3,2,3,371,9
22062,TFT7_Graves,3,2,3,371,9
22063,TFT7b_Tristana,0,2,3,371,9
22064,TFT7_Senna,1,1,5,371,9
22065,TFT7_Aphelios,3,2,5,371,9
22066,TFT7_Rell,3,2,5,371,9
22067,TFT7_Zeri,0,2,5,371,9
22068,TFT7_Rengar,1,2,5,371,9
22069,TFT7_NomsyCannoneer,2,2,5,371,9
22070,TFT7_Hecarim,3,2,5,371,9
22071,TFT7_Graves,3,2,5,371,9
22072,TFT7b_Tristana,0,2,5,371,9
22073,TFT7_Sejuani,1,1,6,371,8
22074,TFT7_Senna,0,2,6,371,8
22075,TFT7_Aphelios,3,2,6,371,8
22076,TFT7_Rell,3,2,6,371,8
22077,TFT7_NomsyCannoneer,2,2,6,371,8
22078,TFT7_Hecarim,1,2,6,371,8
22079,TFT7_Graves,3,2,6,371,8
22080,TFT7b_Tristana,0,2,6,371,8
22081,TFT7_LeeSin,3,2,1,371,9
22082,TFT7_DragonGold,3,1,1,371,9
22083,TFT7_Jayce,3,2,1,371,9
22084,TFT7_Bard,3,2,1,371,9
22085,TFT7_AoShin,3,2,1,371,9
22086,TFT7_Shyvana,3,2,1,371,9
22087,TFT7_Qiyana,1,2,2,371,9
22088,TFT7_LeeSin,1,2,2,371,9
22089,TFT7_Graves,2,1,2,371,9
22090,TFT7_Jayce,1,2,2,371,9
22091,TFT7_Yasuo,3,2,2,371,9
22092,TFT7_AoShin,3,1,2,371,9
22093,TFT7_Shyvana,3,2,2,371,9
22094,TFT7_Karma,0,2,4,371,8
22095,TFT7_Sejuani,0,2,4,371,8
22096,TFT7_Kaisa,0,2,4,371,8
22097,TFT7_Nunu,3,2,4,371,8
22098,TFT7_LeeSin,3,2,4,371,8
22099,TFT7b_Volibear,1,2,4,371,8
22100,TFT7_Hecarim,2,1,4,371,8
22101,TFT7_Yasuo,3,2,4,371,8
22102,TFT7_Wukong,0,2,8,372,7
22103,TFT7_Yone,0,2,8,372,7
22104,TFT7_Olaf,3,3,8,372,7
22105,TFT7_DragonPurple,0,2,8,372,7
22106,TFT7_Pantheon,1,2,8,372,7
22107,TFT7_Yasuo,0,1,8,372,7
22108,TFT7_Twitch,0,2,5,372,8
22109,TFT7_Rakan,2,2,5,372,8
22110,TFT7_Hecarim,1,2,5,372,8
22111,TFT7_Xayah,3,2,5,372,8
22112,TFT7_Jayce,3,2,5,372,8
22113,TFT7_Shyvana,3,1,5,372,8
22114,TFT7_Soraka,0,2,5,372,8
22115,TFT7_Leona,3,2,7,372,8
22116,TFT7_Sejuani,1,2,7,372,8
22117,TFT7_Yone,0,1,7,372,8
22118,TFT7_Nunu,2,2,7,372,8
22119,TFT7_DragonBlue,3,2,7,372,8
22120,TFT7_Jayce,1,2,7,372,8
22121,TFT7_Bard,1,1,7,372,8
22122,TFT7_Sejuani,0,2,6,372,8
22123,TFT7_Senna,1,1,6,372,8
22124,TFT7_Aphelios,3,2,6,372,8
22125,TFT7_Rell,1,2,6,372,8
22126,TFT7_Zeri,0,1,6,372,8
22127,TFT7_Rengar,3,2,6,372,8
22128,TFT7_Hecarim,3,2,6,372,8
22129,TFT7_Graves,3,2,6,372,8
22130,TFT7_Hecarim,0,2,2,372,9
22131,TFT7_DragonGold,1,2,2,372,9
22132,TFT7_Graves,3,2,2,372,9
22133,TFT7_Pantheon,3,2,2,372,9
22134,TFT7_Nilah,3,1,2,372,9
22135,TFT7_Nilah,3,2,2,372,9
22136,TFT7_Bard,0,1,2,372,9
22137,TFT7_Soraka,0,1,2,372,9
22138,TFT7_Senna,1,1,1,372,8
22139,TFT7_Aphelios,1,2,1,372,8
22140,TFT7_Aphelios,1,1,1,372,8
22141,TFT7_Aphelios,3,2,1,372,8
22142,TFT7_Rell,2,2,1,372,8
22143,TFT7_Zeri,0,1,1,372,8
22144,TFT7_Hecarim,3,2,1,372,8
22145,TFT7_Graves,3,2,1,372,8
22146,TFT7_Sejuani,0,2,3,372,8
22147,TFT7_Yone,1,1,3,372,8
22148,TFT7_Nunu,3,2,3,372,8
22149,TFT7_Hecarim,3,2,3,372,8
22150,TFT7_DragonBlue,3,2,3,372,8
22151,TFT7_Jayce,2,2,3,372,8
22152,TFT7_Yasuo,3,2,3,372,8
22153,TFT7_Malphite,3,2,4,372,9
22154,TFT7_Taliyah,0,2,4,372,9
22155,TFT7_Zyra,0,2,4,372,9
22156,TFT7_Sylas,3,2,4,372,9
22157,TFT7_Nilah,0,1,4,372,9
22158,TFT7_AquaticDragon,3,2,4,372,9
22159,TFT7_Zoe,2,2,4,372,9
22160,TFT7_Yasuo,3,2,4,372,9
22161,TFT7_Sejuani,0,2,1,373,9
22162,TFT7_Twitch,0,2,1,373,9
22163,TFT7_Rakan,0,2,1,373,9
22164,TFT7_Hecarim,1,2,1,373,9
22165,TFT7_Xayah,3,3,1,373,9
22166,TFT7_Jayce,3,2,1,373,9
22167,TFT7_Yasuo,1,2,1,373,9
22168,TFT7_Shyvana,3,2,1,373,9
22169,TFT7_Zyra,1,1,8,373,8
22170,TFT7_Jax,1,1,8,373,8
22171,TFT7_Sylas,1,2,8,373,8
22172,TFT7_Seraphine,1,1,8,373,8
22173,TFT7_Olaf,2,2,8,373,8
22174,TFT7_DragonPurple,3,2,8,373,8
22175,TFT7_Pantheon,2,2,8,373,8
22176,TFT7_Senna,1,1,3,373,8
22177,TFT7_Qiyana,0,2,3,373,8
22178,TFT7_Aphelios,3,2,3,373,8
22179,TFT7_Aphelios,1,1,3,373,8
22180,TFT7_Rell,2,2,3,373,8
22181,TFT7_Rengar,3,2,3,373,8
22182,TFT7_Hecarim,3,2,3,373,8
22183,TFT7_Graves,2,2,3,373,8
22184,TFT7_Sett,3,2,7,373,8
22185,TFT7_Karma,0,2,7,373,8
22186,TFT7_Qiyana,1,2,7,373,8
22187,TFT7_Kaisa,1,2,7,373,8
22188,TFT7_Nunu,3,2,7,373,8
22189,TFT7_LeeSin,3,2,7,373,8
22190,TFT7b_Volibear,2,1,7,373,8
22191,TFT7_Yasuo,2,1,7,373,8
22192,TFT7_Braum,0,2,2,373,8
22193,TFT7_Sylas,0,2,2,373,8
22194,TFT7_Diana,3,3,2,373,8
22195,TFT7_Diana,2,2,2,373,8
22196,TFT7_Olaf,3,3,2,373,8
22197,TFT7_Olaf,0,2,2,373,8
22198,TFT7_Pantheon,1,2,2,373,8
22199,TFT7_Pantheon,3,2,2,373,8
22200,TFT7_Senna,0,2,6,373,7
22201,TFT7_Aphelios,3,2,6,373,7
22202,TFT7_Rell,1,2,6,373,7
22203,TFT7_Zeri,1,1,6,373,7
22204,TFT7_Rengar,3,2,6,373,7
22205,TFT7_Hecarim,2,1,6,373,7
22206,TFT7_Graves,3,2,6,373,7
22207,TFT7_Senna,1,2,4,373,8
22208,TFT7_Aphelios,3,2,4,373,8
22209,TFT7_Rell,2,2,4,373,8
22210,TFT7_Nunu,1,2,4,373,8
22211,TFT7_Zeri,1,2,4,373,8
22212,TFT7_Rengar,3,2,4,373,8
22213,TFT7_Hecarim,2,1,4,373,8
22214,TFT7_Graves,3,2,4,373,8
22215,TFT7_Sett,1,2,5,373,7
22216,TFT7_Karma,0,2,5,373,7
22217,TFT7_Qiyana,1,1,5,373,7
22218,TFT7_Kaisa,2,3,5,373,7
22219,TFT7_LeeSin,3,2,5,373,7
22220,TFT7b_Volibear,1,3,5,373,7
22221,TFT7_Yasuo,0,1,5,373,7
22222,TFT7_Sejuani,0,2,7,374,8
22223,TFT7_Senna,1,1,7,374,8
22224,TFT7_Aphelios,1,1,7,374,8
22225,TFT7_Aphelios,3,2,7,374,8
22226,TFT7_Rell,2,2,7,374,8
22227,TFT7_Zeri,1,2,7,374,8
22228,TFT7_Hecarim,2,1,7,374,8
22229,TFT7_Graves,2,2,7,374,8
22230,TFT7_Qiyana,1,1,5,374,7
22231,TFT7_Aphelios,2,2,5,374,7
22232,TFT7_Aphelios,3,2,5,374,7
22233,TFT7_Rengar,3,2,5,374,7
22234,TFT7_Rengar,3,2,5,374,7
22235,TFT7_Hecarim,3,1,5,374,7
22236,TFT7_Graves,0,1,5,374,7
22237,TFT7_Senna,0,2,4,374,8
22238,TFT7_Aphelios,1,1,4,374,8
22239,TFT7_Aphelios,3,2,4,374,8
22240,TFT7_Rell,3,2,4,374,8
22241,TFT7_Zeri,1,1,4,374,8
22242,TFT7_Hecarim,3,2,4,374,8
22243,TFT7_Graves,3,2,4,374,8
22244,TFT7_Bard,1,1,4,374,8
22245,TFT7_Zyra,1,2,6,374,8
22246,TFT7_Sylas,1,2,6,374,8
22247,TFT7_Rakan,3,2,6,374,8
22248,TFT7_Seraphine,0,1,6,374,8
22249,TFT7_DragonPurple,3,2,6,374,8
22250,TFT7_Pantheon,3,2,6,374,8
22251,TFT7_Yasuo,2,1,6,374,8
22252,TFT7_Twitch,1,2,8,374,8
22253,TFT7_Rakan,0,2,8,374,8
22254,TFT7_Hecarim,1,1,8,374,8
22255,TFT7_DragonGold,3,2,8,374,8
22256,TFT7_Xayah,3,2,8,374,8
22257,TFT7_Shyvana,3,1,8,374,8
22258,TFT7_Zyra,1,1,2,374,8
22259,TFT7_Sylas,3,2,2,374,8
22260,TFT7_Rakan,0,2,2,374,8
22261,TFT7_DragonPurple,3,2,2,374,8
22262,TFT7_Pantheon,3,2,2,374,8
22263,TFT7_Yasuo,3,1,2,374,8
22264,TFT7_Bard,0,1,2,374,8
22265,TFT7_Leona,1,2,3,374,8
22266,TFT7_Yone,0,2,3,374,8
22267,TFT7_Nunu,3,2,3,374,8
22268,TFT7_Hecarim,0,2,3,374,8
22269,TFT7_DragonBlue,3,2,3,374,8
22270,TFT7_Yasuo,1,1,3,374,8
22271,TFT7_Soraka,2,2,3,374,8
22272,TFT7_Sejuani,0,2,1,374,9
22273,TFT7_Yone,2,2,1,374,9
22274,TFT7_Nunu,3,2,1,374,9
22275,TFT7_Hecarim,0,2,1,374,9
22276,TFT7_DragonBlue,3,2,1,374,9
22277,TFT7_Jayce,3,2,1,374,9
22278,TFT7_Yasuo,3,2,1,374,9
22279,TFT7_Bard,0,1,1,374,9
22280,TFT7_Sejuani,1,2,2,375,8
22281,TFT7_Senna,1,1,2,375,8
22282,TFT7_Qiyana,2,2,2,375,8
22283,TFT7_Aphelios,3,2,2,375,8
22284,TFT7_Rell,2,2,2,375,8
22285,TFT7_Zeri,0,2,2,375,8
22286,TFT7_Rengar,3,2,2,375,8
22287,TFT7_Graves,3,2,2,375,8
22288,TFT7_Senna,1,1,1,375,9
22289,TFT7_Aphelios,3,2,1,375,9
22290,TFT7_Aphelios,2,2,1,375,9
22291,TFT7_Rell,1,2,1,375,9
22292,TFT7_Zeri,1,1,1,375,9
22293,TFT7_Rengar,3,2,1,375,9
22294,TFT7_Graves,3,2,1,375,9
22295,TFT7_Jayce,3,2,1,375,9
22296,TFT7_Yasuo,3,1,1,375,9
22297,TFT7_Senna,0,1,7,375,8
22298,TFT7_Aphelios,2,1,7,375,8
22299,TFT7_Aphelios,3,2,7,375,8
22300,TFT7_Rell,2,2,7,375,8
22301,TFT7_Zeri,0,1,7,375,8
22302,TFT7_Hecarim,0,2,7,375,8
22303,TFT7_Graves,3,1,7,375,8
22304,TFT7_Bard,1,1,7,375,8
22305,TFT7_Jax,3,2,6,375,7
22306,TFT7_Sylas,3,2,6,375,7
22307,TFT7_Olaf,1,1,6,375,7
22308,TFT7_DragonPurple,3,3,6,375,7
22309,TFT7_Pantheon,3,1,6,375,7
22310,TFT7_Yasuo,1,1,6,375,7
22311,TFT7_Sejuani,0,1,4,375,8
22312,TFT7_Twitch,1,2,4,375,8
22313,TFT7_Rell,1,1,4,375,8
22314,TFT7_Varus,0,1,4,375,8
22315,TFT7_Hecarim,1,2,4,375,8
22316,TFT7_Xayah,2,2,4,375,8
22317,TFT7_Jayce,3,2,4,375,8
22318,TFT7_Pantheon,1,1,4,375,8
22319,TFT7_Braum,2,2,5,375,8
22320,TFT7_Sylas,0,2,5,375,8
22321,TFT7_Rakan,0,2,5,375,8
22322,TFT7_Rengar,0,2,5,375,8
22323,TFT7_Diana,1,2,5,375,8
22324,TFT7_Olaf,2,2,5,375,8
22325,TFT7_Jayce,0,2,5,375,8
22326,TFT7_Pantheon,3,2,5,375,8
22327,TFT7_Sett,0,2,8,375,7
22328,TFT7_Qiyana,0,2,8,375,7
22329,TFT7_Kaisa,0,1,8,375,7
22330,TFT7_LeeSin,3,2,8,375,7
22331,TFT7b_Volibear,2,2,8,375,7
22332,TFT7_Graves,1,1,8,375,7
22333,TFT7_Yasuo,0,1,8,375,7
22334,TFT7_Sejuani,0,2,3,375,9
22335,TFT7_Twitch,0,2,3,375,9
22336,TFT7_Rakan,3,2,3,375,9
22337,TFT7_Hecarim,0,1,3,375,9
22338,TFT7_Xayah,3,2,3,375,9
22339,TFT7_Jayce,3,2,3,375,9
22340,TFT7_Bard,1,1,3,375,9
22341,TFT7_Shyvana,3,1,3,375,9
22342,TFT7_Sejuani,0,1,2,376,8
22343,TFT7_Yone,0,1,2,376,8
22344,TFT7_Nunu,1,2,2,376,8
22345,TFT7_Hecarim,2,2,2,376,8
22346,TFT7_DragonBlue,3,2,2,376,8
22347,TFT7_Jayce,2,2,2,376,8
22348,TFT7_Yasuo,2,1,2,376,8
22349,TFT7_Yone,2,1,8,376,7
22350,TFT7_Jax,0,2,8,376,7
22351,TFT7_Sylas,1,2,8,376,7
22352,TFT7_DragonBlue,3,2,8,376,7
22353,TFT7_Pantheon,0,1,8,376,7
22354,TFT7_Bard,2,1,8,376,7
22355,TFT7_Senna,1,1,1,376,9
22356,TFT7_Aphelios,2,3,1,376,9
22357,TFT7_Aphelios,2,2,1,376,9
22358,TFT7_Rell,1,2,1,376,9
22359,TFT7_Rell,2,2,1,376,9
22360,TFT7_Zeri,0,1,1,376,9
22361,TFT7_Hecarim,2,1,1,376,9
22362,TFT7_Graves,0,2,1,376,9
22363,TFT7_Bard,0,2,1,376,9
22364,TFT7_Leona,3,2,3,376,8
22365,TFT7_Sejuani,1,2,3,376,8
22366,TFT7_Nunu,3,2,3,376,8
22367,TFT7_DragonGold,2,2,3,376,8
22368,TFT7_DragonBlue,3,2,3,376,8
22369,TFT7_Soraka,3,2,3,376,8
22370,TFT7_Sett,1,2,6,376,8
22371,TFT7_Karma,0,2,6,376,8
22372,TFT7_Sejuani,0,2,6,376,8
22373,TFT7_Kaisa,1,2,6,376,8
22374,TFT7_Nunu,3,2,6,376,8
22375,TFT7_LeeSin,2,2,6,376,8
22376,TFT7b_Volibear,3,2,6,376,8
22377,TFT7_Hecarim,0,1,6,376,8
22378,TFT7_Twitch,2,2,4,376,9
22379,TFT7_Rakan,1,2,4,376,9
22380,TFT7_Hecarim,0,1,4,376,9
22381,TFT7_Xayah,3,2,4,376,9
22382,TFT7_Jayce,1,1,4,376,9
22383,TFT7_Yasuo,2,2,4,376,9
22384,TFT7_Bard,1,2,4,376,9
22385,TFT7_Shyvana,1,1,4,376,9
22386,TFT7_Lillia,0,2,5,376,8
22387,TFT7_Braum,0,2,5,376,8
22388,TFT7_Sylas,0,2,5,376,8
22389,TFT7_Diana,3,2,5,376,8
22390,TFT7_Diana,3,2,5,376,8
22391,TFT7_Olaf,3,3,5,376,8
22392,TFT7_Pantheon,3,2,5,376,8
22393,TFT7_Zoe,2,1,5,376,8
22394,TFT7_Malphite,3,2,7,376,8
22395,TFT7_Zyra,1,2,7,376,8
22396,TFT7_Sylas,2,2,7,376,8
22397,TFT7_Rakan,0,1,7,376,8
22398,TFT7_Seraphine,0,2,7,376,8
22399,TFT7_Nilah,3,2,7,376,8
22400,TFT7_AquaticDragon,3,2,7,376,8
22401,TFT7_Sejuani,0,1,8,377,10
22402,TFT7_Nasus,2,2,8,377,10
22403,TFT7_Nunu,0,1,8,377,10
22404,TFT7b_Volibear,0,1,8,377,10
22405,TFT7_DragonGold,3,1,8,377,10
22406,TFT7_Yasuo,3,2,8,377,10
22407,TFT7_Bard,0,1,8,377,10
22408,TFT7_Shyvana,0,1,8,377,10
22409,TFT7_Senna,1,1,4,377,8
22410,TFT7_Qiyana,0,1,4,377,8
22411,TFT7_Aphelios,1,1,4,377,8
22412,TFT7_Rell,3,2,4,377,8
22413,TFT7_Zeri,2,2,4,377,8
22414,TFT7_Rengar,1,2,4,377,8
22415,TFT7_Graves,3,2,4,377,8
22416,TFT7_Graves,3,2,4,377,8
22417,TFT7_Sejuani,0,2,7,377,8
22418,TFT7_Qiyana,0,2,7,377,8
22419,TFT7_Twitch,0,2,7,377,8
22420,TFT7_Graves,3,2,7,377,8
22421,TFT7_Jayce,0,2,7,377,8
22422,TFT7_Nilah,3,2,7,377,8
22423,TFT7_DragonEarth,2,1,7,377,8
22424,TFT7_Sejuani,1,2,6,377,8
22425,TFT7_Senna,1,1,6,377,8
22426,TFT7_Aphelios,3,2,6,377,8
22427,TFT7_Rell,1,2,6,377,8
22428,TFT7_Zeri,0,2,6,377,8
22429,TFT7_Rengar,1,1,6,377,8
22430,TFT7_Hecarim,3,2,6,377,8
22431,TFT7_Graves,3,2,6,377,8
22432,TFT7_Qiyana,1,1,3,377,8
22433,TFT7_Aphelios,1,2,3,377,8
22434,TFT7_Rell,2,2,3,377,8
22435,TFT7_Rengar,3,3,3,377,8
22436,TFT7_Diana,1,2,3,377,8
22437,TFT7_Nilah,1,2,3,377,8
22438,TFT7_DragonSwain,3,2,3,377,8
22439,TFT7_Sejuani,3,1,5,377,8
22440,TFT7_Twitch,1,2,5,377,8
22441,TFT7_DragonGuild,1,2,5,377,8
22442,TFT7_Xayah,3,2,5,377,8
22443,TFT7_Jayce,3,2,5,377,8
22444,TFT7_Shyvana,3,1,5,377,8
22445,TFT7_Malphite,2,2,1,377,9
22446,TFT7_Taliyah,0,2,1,377,9
22447,TFT7_Sylas,2,2,1,377,9
22448,TFT7_Pantheon,2,2,1,377,9
22449,TFT7_Nilah,2,2,1,377,9
22450,TFT7_AquaticDragon,3,2,1,377,9
22451,TFT7_Zoe,3,1,1,377,9
22452,TFT7_Yasuo,1,1,1,377,9
22453,TFT7_Sejuani,0,2,2,377,8
22454,TFT7_Twitch,0,2,2,377,8
22455,TFT7_Varus,0,2,2,377,8
22456,TFT7_Hecarim,3,3,2,377,8
22457,TFT7_Hecarim,0,2,2,377,8
22458,TFT7_Xayah,3,2,2,377,8
22459,TFT7_Xayah,2,2,2,377,8
22460,TFT7_Jayce,3,2,2,377,8
22461,TFT7_Sejuani,0,2,4,378,8
22462,TFT7_Twitch,1,2,4,378,8
22463,TFT7_Hecarim,3,2,4,378,8
22464,TFT7_DragonGold,3,2,4,378,8
22465,TFT7_DragonBlue,2,2,4,378,8
22466,TFT7_Yasuo,2,2,4,378,8
22467,TFT7_Sejuani,1,2,1,378,9
22468,TFT7_Twitch,0,2,1,378,9
22469,TFT7_Nunu,0,1,1,378,9
22470,TFT7_DragonGuild,3,2,1,378,9
22471,TFT7_DragonBlue,3,2,1,378,9
22472,TFT7_Jayce,1,2,1,378,9
22473,TFT7_Yasuo,3,2,1,378,9
22474,TFT7_Vladimir,0,2,6,378,8
22475,TFT7_Malphite,3,2,6,378,8
22476,TFT7_Taliyah,0,2,6,378,8
22477,TFT7_Lux,3,2,6,378,8
22478,TFT7_Sylas,2,2,6,378,8
22479,TFT7_Nilah,3,2,6,378,8
22480,TFT7_AquaticDragon,3,2,6,378,8
22481,TFT7_Leona,2,2,8,378,8
22482,TFT7_Sejuani,1,2,8,378,8
22483,TFT7_Yone,3,2,8,378,8
22484,TFT7_Rell,0,2,8,378,8
22485,TFT7_Nunu,1,2,8,378,8
22486,TFT7_Hecarim,1,1,8,378,8
22487,TFT7_DragonBlue,1,1,8,378,8
22488,TFT7_Leona,2,2,5,378,9
22489,TFT7_DragonGold,3,2,5,378,9
22490,TFT7_DragonBlue,3,2,5,378,9
22491,TFT7_DragonEarth,0,1,5,378,9
22492,TFT7_Shyvana,3,1,5,378,9
22493,TFT7_Sejuani,0,2,3,378,9
22494,TFT7_Lillia,0,2,3,378,9
22495,TFT7_Nunu,3,2,3,378,9
22496,TFT7_LeeSin,1,2,3,378,9
22497,TFT7_Hecarim,1,2,3,378,9
22498,TFT7_Bard,0,1,3,378,9
22499,TFT7_Bard,2,1,3,378,9
22500,TFT7_AoShin,3,2,3,378,9
22501,TFT7_Sett,0,2,7,378,9
22502,TFT7_Karma,0,1,7,378,9
22503,TFT7_Kaisa,2,1,7,378,9
22504,TFT7_LeeSin,0,2,7,378,9
22505,TFT7b_Volibear,0,2,7,378,9
22506,TFT7_Jayce,1,1,7,378,9
22507,TFT7_Yasuo,2,1,7,378,9
22508,TFT7_AoShin,3,1,7,378,9
22509,TFT7_Leona,0,2,2,378,9
22510,TFT7_Twitch,0,1,2,378,9
22511,TFT7_Nunu,2,2,2,378,9
22512,TFT7_Hecarim,1,1,2,378,9
22513,TFT7_DragonGold,3,2,2,378,9
22514,TFT7_DragonBlue,3,2,2,378,9
22515,TFT7_Yasuo,3,2,2,378,9
22516,TFT7_Qiyana,1,1,3,379,8
22517,TFT7_Aphelios,3,3,3,379,8
22518,TFT7_Rell,1,1,3,379,8
22519,TFT7_Rell,3,2,3,379,8
22520,TFT7_Rengar,3,3,3,379,8
22521,TFT7_Diana,2,1,3,379,8
22522,TFT7_DragonSwain,3,2,3,379,8
22523,TFT7_Sejuani,0,1,2,379,9
22524,TFT7_Senna,1,1,2,379,9
22525,TFT7_Aphelios,3,2,2,379,9
22526,TFT7_Rell,2,3,2,379,9
22527,TFT7_Zeri,2,2,2,379,9
22528,TFT7_Hecarim,2,2,2,379,9
22529,TFT7_Graves,3,2,2,379,9
22530,TFT7_AoShin,1,2,2,379,9
22531,TFT7_Sejuani,0,2,7,379,8
22532,TFT7_Twitch,0,2,7,379,8
22533,TFT7_Rakan,0,2,7,379,8
22534,TFT7_Hecarim,3,2,7,379,8
22535,TFT7_Xayah,3,2,7,379,8
22536,TFT7_Jayce,0,1,7,379,8
22537,TFT7_Shyvana,1,1,7,379,8
22538,TFT7_Leona,0,2,5,379,8
22539,TFT7_Yone,1,2,5,379,8
22540,TFT7_Rell,0,2,5,379,8
22541,TFT7_Lillia,1,2,5,379,8
22542,TFT7_Nunu,2,2,5,379,8
22543,TFT7_Hecarim,2,1,5,379,8
22544,TFT7_DragonBlue,3,2,5,379,8
22545,TFT7_Sejuani,0,2,6,379,8
22546,TFT7_Yone,0,2,6,379,8
22547,TFT7_Lillia,1,1,6,379,8
22548,TFT7_Nunu,0,2,6,379,8
22549,TFT7_DragonBlue,3,1,6,379,8
